model_id,model_type,params,split,threshold,roc_auc,accuracy,precision,recall
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",3,0.9,0.904761904762,0.770992366412,0.883720930233,0.603174603175
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",1,0.5,0.936594202899,0.87969924812,0.852941176471,0.90625
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",1,0.6,0.936594202899,0.864661654135,0.848484848485,0.875
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",1,0.7,0.936594202899,0.842105263158,0.864406779661,0.796875
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",1,0.8,0.936594202899,0.796992481203,0.862745098039,0.6875
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",1,0.9,0.936594202899,0.729323308271,0.966666666667,0.453125
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",2,0.5,0.90625,0.834586466165,0.818181818182,0.84375
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",2,0.6,0.90625,0.812030075188,0.830508474576,0.765625
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",2,0.7,0.90625,0.774436090226,0.814814814815,0.6875
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",2,0.8,0.90625,0.766917293233,0.866666666667,0.609375
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",2,0.9,0.90625,0.699248120301,0.9,0.421875
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",3,0.5,0.908963585434,0.854961832061,0.833333333333,0.873015873016
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",3,0.6,0.908963585434,0.87786259542,0.873015873016,0.873015873016
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",3,0.7,0.908963585434,0.854961832061,0.866666666667,0.825396825397
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",3,0.8,0.908963585434,0.793893129771,0.86,0.68253968254
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",3,0.9,0.908963585434,0.702290076336,0.875,0.444444444444
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",1,0.5,0.916893115942,0.842105263158,0.852459016393,0.8125
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",1,0.6,0.916893115942,0.842105263158,0.864406779661,0.796875
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",1,0.7,0.916893115942,0.842105263158,0.864406779661,0.796875
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",1,0.8,0.916893115942,0.834586466165,0.862068965517,0.78125
