model_id,model_type,params,split,threshold,roc_auc,accuracy,precision,recall
GB_paramset-20,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 100, 'max_depth': 3}",1,0.8,0.915760869565,0.518796992481,0.0,0.0
GB_paramset-20,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 100, 'max_depth': 3}",1,0.9,0.915760869565,0.518796992481,0.0,0.0
GB_paramset-20,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 100, 'max_depth': 3}",2,0.5,0.90919384058,0.842105263158,0.852459016393,0.8125
GB_paramset-20,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 100, 'max_depth': 3}",2,0.6,0.90919384058,0.518796992481,0.0,0.0
GB_paramset-20,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 100, 'max_depth': 3}",2,0.7,0.90919384058,0.518796992481,0.0,0.0
GB_paramset-20,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 100, 'max_depth': 3}",2,0.8,0.90919384058,0.518796992481,0.0,0.0
GB_paramset-20,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 100, 'max_depth': 3}",2,0.9,0.90919384058,0.518796992481,0.0,0.0
GB_paramset-20,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 100, 'max_depth': 3}",3,0.5,0.965802987862,0.885496183206,0.9,0.857142857143
GB_paramset-20,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 100, 'max_depth': 3}",3,0.6,0.965802987862,0.519083969466,0.0,0.0
GB_paramset-20,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 100, 'max_depth': 3}",3,0.7,0.965802987862,0.519083969466,0.0,0.0
GB_paramset-20,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 100, 'max_depth': 3}",3,0.8,0.965802987862,0.519083969466,0.0,0.0
GB_paramset-20,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 100, 'max_depth': 3}",3,0.9,0.965802987862,0.519083969466,0.0,0.0
GB_paramset-21,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 100, 'max_depth': 3}",1,0.5,0.874547101449,0.81954887218,0.822580645161,0.796875
GB_paramset-21,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 100, 'max_depth': 3}",1,0.6,0.874547101449,0.518796992481,0.0,0.0
GB_paramset-21,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 100, 'max_depth': 3}",1,0.7,0.874547101449,0.518796992481,0.0,0.0
GB_paramset-21,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 100, 'max_depth': 3}",1,0.8,0.874547101449,0.518796992481,0.0,0.0
GB_paramset-21,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 100, 'max_depth': 3}",1,0.9,0.874547101449,0.518796992481,0.0,0.0
GB_paramset-21,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 100, 'max_depth': 3}",2,0.5,0.930706521739,0.864661654135,0.859375,0.859375
GB_paramset-21,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 100, 'max_depth': 3}",2,0.6,0.930706521739,0.518796992481,0.0,0.0
GB_paramset-21,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 100, 'max_depth': 3}",2,0.7,0.930706521739,0.518796992481,0.0,0.0
GB_paramset-21,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 100, 'max_depth': 3}",2,0.8,0.930706521739,0.518796992481,0.0,0.0
GB_paramset-21,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 100, 'max_depth': 3}",2,0.9,0.930706521739,0.518796992481,0.0,0.0
GB_paramset-21,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 100, 'max_depth': 3}",3,0.5,0.945144724556,0.885496183206,0.9,0.857142857143
GB_paramset-21,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 100, 'max_depth': 3}",3,0.6,0.945144724556,0.519083969466,0.0,0.0
GB_paramset-21,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 100, 'max_depth': 3}",3,0.7,0.945144724556,0.519083969466,0.0,0.0
GB_paramset-21,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 100, 'max_depth': 3}",3,0.8,0.945144724556,0.519083969466,0.0,0.0
GB_paramset-21,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 100, 'max_depth': 3}",3,0.9,0.945144724556,0.519083969466,0.0,0.0
GB_paramset-22,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",1,0.5,0.951766304348,0.902255639098,0.849315068493,0.96875
GB_paramset-22,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",1,0.6,0.951766304348,0.902255639098,0.869565217391,0.9375
GB_paramset-22,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",1,0.7,0.951766304348,0.84962406015,0.892857142857,0.78125
GB_paramset-22,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",1,0.8,0.951766304348,0.654135338346,1.0,0.28125
GB_paramset-22,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",1,0.9,0.951766304348,0.518796992481,0.0,0.0
GB_paramset-22,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",2,0.5,0.939990942029,0.864661654135,0.828571428571,0.90625
GB_paramset-22,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",2,0.6,0.939990942029,0.812030075188,0.830508474576,0.765625
GB_paramset-22,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",2,0.7,0.939990942029,0.789473684211,0.909090909091,0.625
GB_paramset-22,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",2,0.8,0.939990942029,0.699248120301,1.0,0.375
GB_paramset-22,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",2,0.9,0.939990942029,0.518796992481,0.0,0.0
GB_paramset-22,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",3,0.5,0.96451914099,0.87786259542,0.912280701754,0.825396825397
GB_paramset-22,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",3,0.6,0.96451914099,0.854961832061,0.978260869565,0.714285714286
GB_paramset-22,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",3,0.7,0.96451914099,0.770992366412,1.0,0.52380952381
GB_paramset-22,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",3,0.8,0.96451914099,0.664122137405,1.0,0.301587301587
GB_paramset-22,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",3,0.9,0.96451914099,0.519083969466,0.0,0.0
GB_paramset-23,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",1,0.5,0.90477807971,0.827067669173,0.83606557377,0.796875
GB_paramset-23,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",1,0.6,0.90477807971,0.827067669173,0.83606557377,0.796875
GB_paramset-23,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",1,0.7,0.90477807971,0.834586466165,0.862068965517,0.78125
GB_paramset-23,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",1,0.8,0.90477807971,0.518796992481,0.0,0.0
GB_paramset-23,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",1,0.9,0.90477807971,0.518796992481,0.0,0.0
GB_paramset-23,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",2,0.5,0.90625,0.87969924812,0.833333333333,0.9375
GB_paramset-23,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",2,0.6,0.90625,0.812030075188,0.842105263158,0.75
GB_paramset-23,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",2,0.7,0.90625,0.736842105263,0.837209302326,0.5625
GB_paramset-23,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",2,0.8,0.90625,0.518796992481,0.0,0.0
GB_paramset-23,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",2,0.9,0.90625,0.518796992481,0.0,0.0
GB_paramset-23,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",3,0.5,0.955882352941,0.893129770992,0.901639344262,0.873015873016
GB_paramset-23,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",3,0.6,0.955882352941,0.893129770992,0.915254237288,0.857142857143
GB_paramset-23,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",3,0.7,0.955882352941,0.839694656489,0.95652173913,0.698412698413
GB_paramset-23,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",3,0.8,0.955882352941,0.519083969466,0.0,0.0
GB_paramset-23,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",3,0.9,0.955882352941,0.519083969466,0.0,0.0
GB_paramset-24,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",1,0.5,0.895946557971,0.827067669173,0.83606557377,0.796875
GB_paramset-24,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",1,0.6,0.895946557971,0.812030075188,0.830508474576,0.765625
GB_paramset-24,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",1,0.7,0.895946557971,0.827067669173,0.859649122807,0.765625
GB_paramset-24,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",1,0.8,0.895946557971,0.518796992481,0.0,0.0
GB_paramset-24,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",1,0.9,0.895946557971,0.518796992481,0.0,0.0
GB_paramset-24,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",2,0.5,0.895380434783,0.887218045113,0.845070422535,0.9375
GB_paramset-24,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",2,0.6,0.895380434783,0.812030075188,0.854545454545,0.734375
GB_paramset-24,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",2,0.7,0.895380434783,0.654135338346,0.764705882353,0.40625
GB_paramset-24,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",2,0.8,0.895380434783,0.518796992481,0.0,0.0
GB_paramset-24,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",2,0.9,0.895380434783,0.518796992481,0.0,0.0
GB_paramset-24,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",3,0.5,0.868930905696,0.786259541985,0.739726027397,0.857142857143
GB_paramset-24,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",3,0.6,0.868930905696,0.793893129771,0.75,0.857142857143
GB_paramset-24,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",3,0.7,0.868930905696,0.778625954198,0.75,0.809523809524
GB_paramset-24,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",3,0.8,0.868930905696,0.519083969466,0.0,0.0
GB_paramset-24,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1000, 'max_depth': 3}",3,0.9,0.868930905696,0.519083969466,0.0,0.0
GB_paramset-25,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",1,0.5,0.827105978261,0.518796992481,0.0,0.0
GB_paramset-25,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",1,0.6,0.827105978261,0.518796992481,0.0,0.0
GB_paramset-25,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",1,0.7,0.827105978261,0.518796992481,0.0,0.0
GB_paramset-25,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",1,0.8,0.827105978261,0.518796992481,0.0,0.0
GB_paramset-25,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",1,0.9,0.827105978261,0.518796992481,0.0,0.0
GB_paramset-25,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",2,0.5,0.881227355072,0.518796992481,0.0,0.0
GB_paramset-25,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",2,0.6,0.881227355072,0.518796992481,0.0,0.0
GB_paramset-25,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",2,0.7,0.881227355072,0.518796992481,0.0,0.0
GB_paramset-25,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",2,0.8,0.881227355072,0.518796992481,0.0,0.0
GB_paramset-25,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",2,0.9,0.881227355072,0.518796992481,0.0,0.0
GB_paramset-25,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",3,0.5,0.875350140056,0.519083969466,0.0,0.0
GB_paramset-25,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",3,0.6,0.875350140056,0.519083969466,0.0,0.0
GB_paramset-25,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",3,0.7,0.875350140056,0.519083969466,0.0,0.0
GB_paramset-25,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",3,0.8,0.875350140056,0.519083969466,0.0,0.0
GB_paramset-25,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",3,0.9,0.875350140056,0.519083969466,0.0,0.0
GB_paramset-26,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",1,0.5,0.879528985507,0.518796992481,0.0,0.0
GB_paramset-26,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",1,0.6,0.879528985507,0.518796992481,0.0,0.0
GB_paramset-26,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",1,0.7,0.879528985507,0.518796992481,0.0,0.0
GB_paramset-26,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",1,0.8,0.879528985507,0.518796992481,0.0,0.0
GB_paramset-26,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",1,0.9,0.879528985507,0.518796992481,0.0,0.0
GB_paramset-26,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",2,0.5,0.846580615942,0.518796992481,0.0,0.0
GB_paramset-26,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",2,0.6,0.846580615942,0.518796992481,0.0,0.0
GB_paramset-26,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",2,0.7,0.846580615942,0.518796992481,0.0,0.0
GB_paramset-26,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",2,0.8,0.846580615942,0.518796992481,0.0,0.0
GB_paramset-26,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",2,0.9,0.846580615942,0.518796992481,0.0,0.0
GB_paramset-26,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",3,0.5,0.90639589169,0.519083969466,0.0,0.0
GB_paramset-26,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",3,0.6,0.90639589169,0.519083969466,0.0,0.0
GB_paramset-26,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",3,0.7,0.90639589169,0.519083969466,0.0,0.0
GB_paramset-26,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",3,0.8,0.90639589169,0.519083969466,0.0,0.0
GB_paramset-26,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",3,0.9,0.90639589169,0.519083969466,0.0,0.0
GB_paramset-27,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",1,0.5,0.818161231884,0.518796992481,0.0,0.0
GB_paramset-27,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",1,0.6,0.818161231884,0.518796992481,0.0,0.0
GB_paramset-27,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",1,0.7,0.818161231884,0.518796992481,0.0,0.0
GB_paramset-27,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",1,0.8,0.818161231884,0.518796992481,0.0,0.0
GB_paramset-27,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",1,0.9,0.818161231884,0.518796992481,0.0,0.0
GB_paramset-27,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",2,0.5,0.885643115942,0.518796992481,0.0,0.0
GB_paramset-27,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",2,0.6,0.885643115942,0.518796992481,0.0,0.0
GB_paramset-27,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",2,0.7,0.885643115942,0.518796992481,0.0,0.0
GB_paramset-27,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",2,0.8,0.885643115942,0.518796992481,0.0,0.0
GB_paramset-27,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",2,0.9,0.885643115942,0.518796992481,0.0,0.0
GB_paramset-27,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",3,0.5,0.851890756303,0.519083969466,0.0,0.0
GB_paramset-27,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",3,0.6,0.851890756303,0.519083969466,0.0,0.0
GB_paramset-27,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",3,0.7,0.851890756303,0.519083969466,0.0,0.0
GB_paramset-27,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",3,0.8,0.851890756303,0.519083969466,0.0,0.0
GB_paramset-27,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 1, 'max_depth': 5}",3,0.9,0.851890756303,0.519083969466,0.0,0.0
GB_paramset-28,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 10, 'max_depth': 5}",1,0.5,0.92040307971,0.518796992481,0.0,0.0
GB_paramset-28,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 10, 'max_depth': 5}",1,0.6,0.92040307971,0.518796992481,0.0,0.0
GB_paramset-28,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 10, 'max_depth': 5}",1,0.7,0.92040307971,0.518796992481,0.0,0.0
GB_paramset-28,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 10, 'max_depth': 5}",1,0.8,0.92040307971,0.518796992481,0.0,0.0
GB_paramset-28,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 10, 'max_depth': 5}",1,0.9,0.92040307971,0.518796992481,0.0,0.0
GB_paramset-28,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 10, 'max_depth': 5}",2,0.5,0.901607789855,0.518796992481,0.0,0.0
GB_paramset-28,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 10, 'max_depth': 5}",2,0.6,0.901607789855,0.518796992481,0.0,0.0
GB_paramset-28,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 10, 'max_depth': 5}",2,0.7,0.901607789855,0.518796992481,0.0,0.0
GB_paramset-28,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 10, 'max_depth': 5}",2,0.8,0.901607789855,0.518796992481,0.0,0.0
GB_paramset-28,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 10, 'max_depth': 5}",2,0.9,0.901607789855,0.518796992481,0.0,0.0
GB_paramset-28,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 10, 'max_depth': 5}",3,0.5,0.956699346405,0.519083969466,0.0,0.0
GB_paramset-28,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 10, 'max_depth': 5}",3,0.6,0.956699346405,0.519083969466,0.0,0.0
GB_paramset-28,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 10, 'max_depth': 5}",3,0.7,0.956699346405,0.519083969466,0.0,0.0
GB_paramset-28,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 10, 'max_depth': 5}",3,0.8,0.956699346405,0.519083969466,0.0,0.0
GB_paramset-28,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 10, 'max_depth': 5}",3,0.9,0.956699346405,0.519083969466,0.0,0.0
GB_paramset-29,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 10, 'max_depth': 5}",1,0.5,0.899116847826,0.518796992481,0.0,0.0
GB_paramset-29,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 10, 'max_depth': 5}",1,0.6,0.899116847826,0.518796992481,0.0,0.0
GB_paramset-29,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 10, 'max_depth': 5}",1,0.7,0.899116847826,0.518796992481,0.0,0.0
GB_paramset-29,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 10, 'max_depth': 5}",1,0.8,0.899116847826,0.518796992481,0.0,0.0
GB_paramset-29,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 10, 'max_depth': 5}",1,0.9,0.899116847826,0.518796992481,0.0,0.0
GB_paramset-29,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 10, 'max_depth': 5}",2,0.5,0.889945652174,0.518796992481,0.0,0.0
GB_paramset-29,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 10, 'max_depth': 5}",2,0.6,0.889945652174,0.518796992481,0.0,0.0
GB_paramset-29,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 10, 'max_depth': 5}",2,0.7,0.889945652174,0.518796992481,0.0,0.0
GB_paramset-29,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 10, 'max_depth': 5}",2,0.8,0.889945652174,0.518796992481,0.0,0.0
GB_paramset-29,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 10, 'max_depth': 5}",2,0.9,0.889945652174,0.518796992481,0.0,0.0
GB_paramset-29,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'n_estimators': 10, 'max_depth': 5}",3,0.5,0.957282913165,0.519083969466,0.0,0.0
